,Unnamed: 0,artist_name,track_title,track_id,popularity,artist_genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,lyrics,len,topic,release_date
2227,30697,foxy brown,oh yeah,2mSLhpYdxyeKUeiSwdtS6E,45,"contemporary r&b, east coast hip hop, hip pop, new jack swing, r&b",0.618,0.691,10.0,-7.041,0.0,0.308,0.00452,3.17e-06,0.0614,0.762,170.446,pop,critically acclaim bitch game yoooooooo yoooooooo yagga yoooooooo yoooooooo yagga yagga coast coast stash holster girl dark skin dior poster girl rockin timbs bitch gucci loafers girl niggas pretty spit rhyme gritty fuck think dancin suit like diddy pretty niggas city respect boogie nigga stay like hurricane rain bitch like sugar dare rappin chicks mention beef beef bitch think sweet frontin streets meet yoooooooo yoooooooo yagga yoooooooo yoooooooo yagga yagga check like fuckin world speak feel feel like fuckin real stack riches disrespect respect game fuck bitch speakin heart good hood like fuckin start bust ninetysix flick fakeass chicks bitch smile face turn shit industry bitch streets bitch breeze prada tiffs repeat dream filthy moms pop mix trini whiskey proper speed gats speak calm gangsta pose like screechie bwoy know prada like bottle cellar donatella cartier wrist wear pasha face niggas stand line sneak taste like know keep beneath waist like thou crib safe come place like jones fluck race listen trippin catch slippin fuck nice mics like pippen shit thugs blood crip shittin lowridin switchhittin nigga repeat,178,obscene,2001
2228,30704,young the giant,12 fingers,6O6zRZhk8sQc5shBXhx7SJ,37,"indietronica, modern alternative rock, modern rock, pov: indie, stomp and holler",0.5,0.7,11.0,-6.941,1.0,0.0324,0.00461,0.0,0.317,0.425,122.363,rock,ohoh ohoh ohoh pad lock door knob sing close door knob hinge remember sound know sound sing halls backstop press bleach wall remember sound snow flame boil reclaim follow heart beat like want want ohwhoa ohoh follow heart beat like want want ohwhoa ohoh road say follow time write rule time help break free chain chain follow heart beat like want want ohwhoa ohoh follow heart beat like want want ohwhoa ohoh ohoh ohoh ohoh ohoh ohoh eye close sigh inside wall fall follow heart beat like want want ohwhoa ohoh follow heart beat like want want ohwhoa ohoh road ohoh ohoh ohoh ohoh ohoh ohoh,106,sadness,2011
2229,30708,the crusaders,street life,6Llr9PVC1cirKUwu7Fle83,46,"jazz funk, smooth jazz, soul jazz",0.505,0.625,5.0,-8.195,0.0,0.0686,0.603,3.98e-05,0.0823,0.608,110.791,jazz,play street life place street life life know street life thousand card play street life play life away people wanna night shine like superstar type life play temptin masquerade dress walk talk think street life away time street life nickel dime street life better street life gonna feel cold sale grow fairy tale charm smile silver spoon young song sing beneath silver moon street life street life street life street life yeah play street life place street life life know street life thousand card play street life play life away street life street life street life street life,98,world/life,1979
2230,30738,muse,take a bow,4jrCMOG9OPe6iF4vWFxatb,47,"alternative rock, modern rock, permanent wave, rock",0.242,0.708,8.0,-5.641,1.0,0.0525,0.162,0.000593,0.707,0.176,130.21,rock,corrupt corrupt bring corruption touch hold behold behold spell cast spell cast spell country risk risk risk live souls burn burn burn hell yeah burn hell burn hell yeah burn hell sin freedom consume contrary want death bring death destruction touch crimes earth fee fee country live souls burn burn burn hell yeah burn hell burn hell yeah burn hell sin,61,violence,2006
2231,30752,kenny rogers,just dropped in,1dWvuCErtHSFAuDVzjbLeb,41,psychedelic rock,0.575,0.555,9.0,-12.528,0.0,0.0465,0.356,0.00149,0.154,0.616,115.003,country,yeah yeah ohyeah condition condition wake mornin sundown shinin mind paper trip cloud fella high mind jag drop condition condition yeah yeah ohyeah condition condition push soul deep dark hole follow watch crawlin acrawlin tight couldn unwind break mind drop condition condition yeah yeah ohyeah condition condition paint fool black letter dead sign foot leave road blow mind outta memphis spare straight downtown drop condition condition say drop condition condition yeah yeah ohyeah,73,violence,1977
2232,30772,leann rimes,blue,1g5EcKDECPxeI7kgkvcbxm,52,"country, country dawn, country road",0.545,0.452,4.0,-8.604,1.0,0.0248,0.595,1.29e-06,0.161,0.297,91.294,pop,blue lonesome blue blue lonesome tear eye clock morning sit lonely lonesome blue lonesome blue realize weak word whisper lie blue lonesome blue blue,24,music,1996
2233,30808,tears for fears,memories fade,4sYvvnzal0yQJ8qGEJeR3M,36,"new romantic, new wave, new wave pop, permanent wave, rock, sophisti-pop, synthpop",0.613,0.497,4.0,-7.986,0.0,0.0329,0.458,0.00247,0.091,0.38,133.509,pop,need need lose reason pain hungry hop play body start fail memories fade scar linger goodbye friend memories fade scar linger woah woah grow feel vicelike grip tension hold fast engulf history cage look forward future past memories fade scar linger goodbye friend memories fade scar linger woah woah talk hear speechless peculiar mind weak need great dear pain away memories fade scar linger goodbye friend memories fade pretend justify memories fade scar linger woah woah linger linger woah,79,sadness,1983
2234,30812,a day to remember,you should've killed me when you had the chance,5Tm77XWabel3dQXFSrIgWe,50,"alternative metal, metalcore, neon pop punk, pop punk, screamo",0.212,0.965,0.0,-5.467,0.0,0.213,4.44e-05,0.0,0.527,0.347,185.222,pop,goodbye ears eye hear whisper walk familiar face smile know change thing go bother friends look eye time write wall read go know come run night spare mean leave read stories thousand time rewrite meddle anger control mean world hold serpent tongue whore lie die trust thing go bother friends look eye time write wall read go know come run night spare mean leave walk house morning bring table blood strew wall bathroom floor walk house morning bring table blood strew wall bathroom floor write write write write kill kill kill kill,92,violence,2008
2235,30815,extreme,hole hearted,1cItNpcJskTVETprljc7HV,49,"funk metal, glam metal, hard rock",0.4,0.747,6.0,-9.438,1.0,0.045,0.163,0.0,0.0774,0.674,203.396,rock,yeah wooh yeah life ambition occupy time priorities confuse mind happiness step inner peace rivers flow blind circle square hole heart fill hole heart fill things hole hearted hole hearted heart stone hide feet warm inside satisfy fade away hole heart fill hole heart fill things hole heart fill know start fall short things hole hearted hole hearted hole hearted hole hearted hole hearted hole hearted yeah,67,violence,1990
2236,30833,talk talk,talk talk,6Vipnok4Hf5xpH6eJaxvr0,46,"melancholia, new romantic, new wave, new wave pop, sophisti-pop, synthpop",0.61,0.835,7.0,-7.778,0.0,0.046,9.07e-05,0.063,0.0422,0.828,135.248,pop,wait wait miracles miracles bleed bleed thoughts thoughts prayers prayers adorable crisis like cake crisis crisis bleed bleed deliberate body accumulate talk like walkin like talk like talk like talk talk talk talk fuck problem solution problem solution problem solution problem problem problem problem work talk work work dead dead dead dead talk like walkin like talk like walkin like brave rain lift stone extend hand walkin talk fuck,69,obscene,1982
2237,30834,gerry rafferty,get it right next time,0o3HJmXnQPRX4jymsmk3sS,43,"art rock, classic rock, folk rock, mellow gold, soft rock",0.565,0.549,0.0,-14.112,1.0,0.0342,0.0328,0.00153,0.401,0.438,125.79,pop,street talk say life understand shouldn worry say crime cause wrong right time time need direction yeah need stand crossroads highway look recognize sign wrong right time time life liar yeah life cheat lead pull grind underneath feet complain worry whine cause wrong right time time grow learn mistake little stay awake believe mountain climb wrong right time time time,60,night/time,1979
2238,30854,foo fighters,next year,1WwWjG2FGbBK6IkBBTknao,46,"alternative metal, alternative rock, modern rock, permanent wave, post-grunge, rock",0.415,0.865,7.0,-2.789,1.0,0.0379,0.00551,0.103,0.274,0.465,176.864,rock,tonight watch wide world riot hide come home year climb climb wing burn white strap tight ride come home year come life run live head underground night shine light glide catch high come come home year tonight watch world wind come home year come life run live head underground come home year come home year alright come come home year goodbye goodbye goodbye goodbye come home year come home year alright come come home year come home year come home year,81,music,1999
2239,30863,fall out boy,i slept with someone in fall out boy and all i got was this stupid song written about me,79oQb66jALYYKX1hn4qs4p,52,"emo, modern rock, pop, rock",0.392,0.956,2.0,-3.271,1.0,0.114,0.0016,0.0,0.847,0.638,196.133,pop,cure grow older place feel like home know know secrets weren mean tell cure grow older write hearts lie friends sorry conscience call sick arrogance science write hearts lie friends douse cheap perfume fit fit cover cover douse cheap perfume fit fit cover cover safe place brace bite lips send fingernails bottle sip family cause know miss safe place brace kid like vicious carve stone feel weigh leave progress report miss death douse cheap perfume fit fit cover cover douse cheap perfume fit fit cover cover feel borrow blue feel borrow blue feel borrow blue borrow blue cure grow older cure grow older douse cheap perfume fit fit cover cover douse cheap perfume fit fit cover cover,117,violence,2005
2240,30881,steel pulse,sound system,55nUAVGOinBmNSuIDGHQtB,21,"reggae, roots reggae, uk reggae",0.678,0.394,5.0,-15.949,0.0,0.22,0.04,0.0,0.312,0.891,129.284,reggae,music sound sound heavy rhythm disco jive conquer sound sound juke jive cramp style sock sister mash mama feel fashion father bounce brothereh boogie blue stand corner swing dub play eheheh music macka music wheel spin suffer rhythm arise humble poor oppress needy music dread brain food taste ripe want conciousness head rest seize time stop track music music sound sound rhythm disco jive drive wild sound sound swing juke jive cramp style sock sister mash mama feel fashion father bounce brother real cool runnings cousin groove granny grandpa doodle daughter daddy step shuffle hackle ankle aunty boogie baby sock sister mash mama daddy,104,music,1979
2241,30894,the white stripes,my doorbell,0pzjcWYkyynxhONSm5C8Cu,51,"alternative rock, blues rock, detroit rock, garage rock, modern blues rock, permanent wave, punk blues, rock",0.614,0.663,8.0,-9.965,1.0,0.0352,0.29,0.00682,0.0986,0.823,97.083,blues,think doorbell gonna ring go ring yeah think doorbell gonna ring go ring yeah think doorbell gonna ring go ring yeah think doorbell women children need kiss life know go mystery miss respect say little girl tire sit wait woman go go think doorbell gonna ring go ring yeah think doorbell gonna ring go ring yeah think doorbell gonna ring go ring yeah think doorbell come point finger sound come knock knock knock sound feel right right home yeah yeah right home yeah wait pain come easy strike type callous word obtuse know feel guilty tell want need pity plenty friends think doorbell gonna ring go ring yeah think doorbell gonna ring go ring think doorbell gonna ring go ring yeah think doorbell come push finger sound come maybe knock sound feel right right home right home think doorbell gonna ring go ring think doorbell gonna ring go ring think doorbell gonna ring go ring yeah think doorbell gonna ring go ring yeah think doorbell gonna ring go ring yeah think doorbell,172,music,2005
2242,30912,smile empty soul,silhouettes,5OSxX2OPiEN4Y9xmxVbCuV,43,"alternative metal, nu metal, post-grunge",0.416,0.588,4.0,-5.772,1.0,0.028,0.00222,0.00596,0.0992,0.309,72.99,rock,silhouette cradle hold wrong mother teach fables tell sinners wanna live like mother wanna fear rule life wanna live like father wanna work hard bone break wear long lose feel good intentions leave shake want like wanna live like mother wanna fear rule life wanna live like father wanna kid chain wrists tell world want wanna live like mother wanna fear rule life wanna live like father wanna wanna live like mother wanna fear rule life wanna live like father wanna,81,world/life,2016
